Region,Name,Party,YOB,Kurdish,English,Arabic,Farsi,Armenian,French,German,Year,Parliament
"BOLU
",İhsan YALÇIN (Ahmet İhsan YALÇIN),CHP,1899,0,0,0,0,0,0,0,1946 - 1950,8
"BURDUR
",Fahrettin ALTAY,CHP - Bağımsız,1880,0,0,0,0,0,1,1,1946 - 1950,8
"BURDUR
",Ahmet Ali ÇINAR,Bağımsız- DP- MDG - Bağımsız,1908,0,0,0,0,0,0,0,1946 - 1950,8
"BURDUR
",Şerif KORKUT (Mehmet Şerif KORKUT),CHP,1895,0,0,0,0,0,1,1,1946 - 1950,8
"BURSA
",Atıf AKGÜÇ,CHP,1900,0,0,0,0,0,1,0,1946 - 1950,8
"BURSA
",Sadık Tahsin ARSAL (Sadık ARSAL),CHP,1902,0,0,0,0,0,1,0,1946 - 1950,8
"BURSA
",Zehra BUDUNÇ,CHP,1896,0,0,0,0,0,0,0,1946 - 1950,8
"BURSA
",Fahri BÜK,CHP,1897,0,0,0,0,0,0,1,1946 - 1950,8
"BURSA
",Aziz DURU,CHP,1895,0,0,0,0,0,0,0,1946 - 1950,8
"BURSA
",Ahmet Münir ERHAN,CHP,1880,0,0,0,0,0,1,0,1946 - 1950,8
"BURSA
",Muhlis ERKMEN,CHP,1891,0,0,0,0,0,1,1,1946 - 1950,8
"BURSA
",Mustafa Fehmi GERÇEKER,CHP,1868,0,0,0,1,0,0,0,1946 - 1950,8
"BURSA
",Abdurrahman KONUK,CHP,1916,0,0,0,0,0,1,0,1946 - 1950,8
"BURSA
",Cemil ÖZ (Mehmet Cemil ÖZ),CHP,1891,0,0,0,0,0,1,0,1946 - 1950,8
"BURSA
",Muhittin Baha PARS (Muhyiddin PARS)27,CHP,1884,0,0,0,0,0,1,0,1946 - 1950,8
"BURSA
",Talât SİMER (Mustafa Talât SİMER),CHP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"BURSA
",Faik YILMAZİPEK(Mehmet Faik YILMAZİPEK),CHP,1894,0,0,0,0,0,0,0,1946 - 1950,8
"ÇANAKKALE
",Hüseyin BİNGÜL,DP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"ÇANAKKALE
",Niyazi ÇITAKOĞLU(Ahmet Niyazi ÇITAKOĞLU),DP - Bağımsız - CHP,1908,0,0,0,0,0,0,1,1946 - 1950,8
"ÇANAKKALE
",Behçet GÖKÇEN(Mehmet Behçet GÖKÇEN),DP - MDG - MP,1900,0,0,0,0,0,0,0,1946 - 1950,8
"ÇANAKKALE
",İhsan KARASİOĞLU [İhsan KARESİOĞLU (KARASİOĞLU)],DP,1914,0,1,0,0,0,1,0,1946 - 1950,8
"ÇANAKKALE
",Ali Riza KIRSEVER (Ali Rıza KIRSEVER),DP - MDG - MP,1880,0,0,0,0,0,0,0,1946 - 1950,8
"ÇANAKKALE
",Nurettin ÜNEN (Hüseyin Nurettin ÜNEN),DP - Bağımsız - CHP,1906,0,0,0,0,0,0,0,1946 - 1950,8
"ÇANKIRI
",Akif ARKAN,CHP,1889,0,0,0,0,0,1,1,1946 - 1950,8
"ÇANKIRI
",Rifat DOLUNAY (Mehmet Rifat DOLUNAY),CHP,1904,0,0,0,0,0,0,0,1946 - 1950,8
"ÇANKIRI
",Mustafa Abdülhalik RENDA(Mustafa Abdulhalik RENDA),CHP,1881,0,1,0,0,0,1,0,1946 - 1950,8
"ÇANKIRI
",Zeki SOYDEMİR29 (Ahmet Zeki SOYDEMİR),CHP,1883,0,0,0,0,0,1,1,1946 - 1950,8
"ÇANKIRI
",Ahmet İhsan ZEYNELOĞLU,CHP,1902,0,0,0,0,0,0,0,1946 - 1950,8
"ÇORUH
",Ali ÇORUH,CHP,1907,0,0,0,0,0,0,0,1946 - 1950,8
"ÇORUH
",Ali Rıza EREM,CHP ,1883,0,0,0,0,0,0,1,1946 - 1950,8
"ÇORUH
",Cemal KAZANCIOĞLU31[Mehmet Cemal KAZANCIOĞLU (ALPER)],CHP,1897,0,0,0,0,0,1,1,1946 - 1950,8
"ÇORUH
",Atıf TÜZÜN33 (Mehmet Atıf TÜZÜN),CHP,1885,0,0,0,0,0,0,0,1946 - 1950,8
"ÇORUH
",Asım US34 (Mehmet Asım US),CHP,1884,0,0,0,0,0,1,0,1946 - 1950,8
"ÇORUM
",Edip ALPSAR35 (Mehmet Edip ALPSAR),CHP,1899,0,0,0,0,0,1,1,1946 - 1950,8
"ÇORUM
",Naim ATALAY36[Osman Naim ALAYBEYOĞLU (ATALAY)],CHP,1906,0,0,0,0,0,0,0,1946 - 1950,8
"ÇORUM
",Mustafa CANTEKİN37(Mustafa Elvan CANTEKİN),CHP,1878,0,0,0,0,0,1,0,1946 - 1950,8
"ÇORUM
",Münir ÇAĞIL38 (Mehmet Münür ÇAĞIL),CHP,1873,0,0,0,0,0,0,0,1946 - 1950,8
"ÇORUM
",İsmet EKER39 (Abdullah İsmet EKER),CHP,1877,0,0,0,0,0,1,0,1946 - 1950,8
"ÇORUM
",Hasene ILGAZ,CHP,1902,0,0,0,0,0,1,0,1946 - 1950,8
"ÇORUM
",Suheyp KARAFAKIOĞLU (Suheyip Rumi KARAFAKIOĞLU),CHP,1887,0,0,0,0,0,0,0,1946 - 1950,8
"ÇORUM
",Nejdet YÜCER,CHP,1897,0,0,0,0,0,1,1,1946 - 1950,8
"DENİZLİ
",Reşat AYDINLI,Bağımsız - MP - Bağımsız,1910,0,0,0,0,0,0,0,1946 - 1950,8
"DENİZLİ
",Hamdi BERKMAN (Mustafa Hamdi BERKMAN),CHP,1892,0,0,0,0,0,1,0,1946 - 1950,8
"DENİZLİ
",Cemil ÇALGÜNER (Mehmet Cemil ÇALGÜNER),CHP,1907,0,0,0,0,0,0,1,1946 - 1950,8
"DENİZLİ
",Abidin EGE (Mehmet Abidin EGE),CHP,1893,0,0,0,0,0,1,1,1946 - 1950,8
"DENİZLİ
",Naili KÜÇÜKA (Mustafa Naili KÜÇÜKA),CHP,1883,0,0,0,0,0,0,0,1946 - 1950,8
"DENİZLİ
",Hulûsi ORAL (Mehmet Hulûsi ORAL),CHP,1894,0,0,0,0,0,1,0,1946 - 1950,8
"DENİZLİ
",Kemal Cemal ÖNCEL (Mehmet Kemal ÖNCEL),CHP,1906,0,0,0,0,0,0,1,1946 - 1950,8
"DENİZLİ
",Behçet UZ (Ömer Behçet UZ),CHP,1893,0,1,0,0,0,1,0,1946 - 1950,8
"DİYARBAKIR
",Fazıl Ahmet AYKAÇ41(Fadıl Ahmet AYKAÇ),CHP,1884,0,1,1,0,0,1,0,1946 - 1950,8
"DİYARBAKIR
",Vedat DİCLELİ,CHP,1912,0,0,0,0,0,1,0,1946 - 1950,8
"DİYARBAKIR
",Cavit EKİN42 (Abdulkadir Cavit EKİN),CHP,1895,0,0,0,0,0,0,0,1946 - 1950,8
"DİYARBAKIR
",Feyzi KALFAGİL,CHP,1910,0,0,0,0,0,1,0,1946 - 1950,8
"DİYARBAKIR
",Osman OCAK43[Osman Nuri NAKİBOĞLU (OCAK)],CHP,1901,0,0,0,0,0,0,0,1946 - 1950,8
"DİYARBAKIR
",İhsan Hamit TİĞREL,CHP,1890,0,0,0,0,0,1,0,1946 - 1950,8
"DİYARBAKIR
",Şeref ULUĞ44 (Abdurrahman Şeref ULUĞ),CHP,1892,0,0,0,0,0,1,0,1946 - 1950,8
"EDİRNE
",Mehmet Edip AĞAOĞULLARI,CHP,1891,0,0,0,0,0,0,0,1946 - 1950,8
"EDİRNE
",Fethi ERİMÇAĞ,DP - MDG - MP,1904,0,0,0,0,0,0,0,1946 - 1950,8
"EDİRNE
",Mahmut Nedim GÜNDÜZALP,CHP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"EDİRNE
",Bahattin ÖĞÜTMEN (Mehmet Bahattin ÖĞÜTMEN),DP - MP,1882,0,0,0,0,0,1,0,1946 - 1950,8
"EDİRNE
",Mehmet ÖKTEM(Mehmet Şevket ÖKTEM),DP - MP,1897,0,0,0,0,0,0,0,1946 - 1950,8
"ELAZIĞ
",Fuat AĞRALI45 (Ali Fuat AGRALI),CHP,1878,0,0,1,1,0,1,0,1946 - 1950,8
"ELAZIĞ
",Mustafa ARPACI (Mustafa Naim ARPACI),CHP,1899,0,0,0,0,0,0,0,1946 - 1950,8
"ELAZIĞ
",Fahri KARAKAYA,CHP,1902,0,0,0,0,0,1,0,1946 - 1950,8
"ELAZIĞ
",Hasan KİŞİOĞLU,CHP,1882,0,0,0,0,0,0,0,1946 - 1950,8
"ELAZIĞ
",İbrahim Tali ÖNGÖREN46(İbrahim Ethem ÖNGÖREN),CHP,1875,0,1,1,0,0,1,0,1946 - 1950,8
"ERZİNCAN
",Ziya AĞCA,CHP,1882,0,0,0,0,0,0,0,1946 - 1950,8
"ERZİNCAN
",Sa’et ARIKAN,CHP,1887,0,0,0,0,0,1,0,1946 - 1950,8
"ERZİNCAN
",Rauf BAYINDIR47,CHP,1899,0,0,0,0,0,0,1,1946 - 1950,8
"ERZİNCAN
",Behçet Kemal ÇAĞLAR (Behçet Kemalettin ÇAĞLAR),CHP,1908,0,1,0,0,0,1,0,1946 - 1950,8
"ERZİNCAN
",Abdülhak FIRAT49(İbrahim Abdülhak FIRAT),CHP,1881,0,0,0,0,0,1,0,1946 - 1950,8
"ERZİNCAN
",Nahit PEKCAN50(Osman Nahit PEKCAN),CHP,1900,0,0,1,0,0,0,1,1946 - 1950,8
"ERZİNCAN
",Sabit SAĞIROĞLU,CHP,1881,0,0,1,1,0,0,0,1946 - 1950,8
"ERZURUM
",Eyüp Sabri AKGÖL51 (Eyüp Sabri AKYOL),CHP,1876,0,0,0,0,0,0,0,1946 - 1950,8
"ERZURUM
",Salim ALTUĞ,CHP,1895,0,0,0,0,0,1,0,1946 - 1950,8
"ERZURUM
",Mesut ÇANKAYA (Mehmet Mesut ÇANKAYA),CHP,1887,0,0,0,0,0,0,0,1946 - 1950,8
"ERZURUM
",Raif DİNÇ52 (Mehmet Raif DİNÇ),CHP,1874,0,0,1,1,0,0,0,1946 - 1950,8
"ERZURUM
",Nafiz DUMLU53 (Mehmet Nafiz DUMLU),CHP,1880,0,0,0,0,0,0,0,1946 - 1950,8
"ERZURUM
",Cevat DURSUNOĞLU (Mehmet Cevat DURSUNOĞLU),CHP,1892,0,0,0,0,0,1,1,1946 - 1950,8
"ERZURUM
",Münir Hüsrev GÖLE,CHP,1890,0,0,0,0,0,0,0,1946 - 1950,8
"ERZURUM
",Şakir İBRAHİMHAKKIOĞLU54,CHP,1908,0,0,0,0,0,1,0,1946 - 1950,8
"ERZURUM
",Kemalettin KAMÛ,CHP,1901,0,0,0,0,0,1,0,1946 - 1950,8
"ERZURUM
",Vehbi KOCAGÜNEY,CHP,1881,0,0,0,0,0,0,0,1946 - 1950,8
"ERZURUM
",Şükrü KOÇAK,CHP,1884,0,0,0,0,0,1,0,1946 - 1950,8
"ESKİŞEHİR
",Yavuz ABADAN (Mehmet Yavuz ABADAN),CHP,1905,0,0,0,0,0,1,1,1946 - 1950,8
"ESKİŞEHİR
",İsmail Hakkı ÇEVİK (Hakkı ÇEVİK),DP,1882,0,0,0,0,0,0,0,1946 - 1950,8
"ESKİŞEHİR
",Ahmet OĞUZ,DP - MDG - MP,1912,0,0,0,0,0,0,1,1946 - 1950,8
"ESKİŞEHİR
",Hasan POLATKAN,DP,1915,0,0,0,0,0,1,0,1946 - 1950,8
"ESKİŞEHİR
",Abidin POTUOĞLU (Zeynel Abidin POTUOĞLU),DP,1890,0,0,0,0,0,0,0,1946 - 1950,8
"ESKİŞEHİR
",Emin SAZAK59 (Mehmet Emin SAZAK),DP - Bağımsız,1882,0,0,0,0,0,0,0,1946 - 1950,8
"ESKİŞEHİR
",Kemal ZEYTİNOĞLU,DP,1911,0,0,0,0,0,1,0,1946 - 1950,8
"GAZİANTEP
",Ömer Asım AKSOY,CHP,1899,0,1,0,0,0,1,0,1946 - 1950,8
"GAZİANTEP
",Cemil ALEVLİ (Mehmet Cemil ALEVLİ),CHP,1901,0,0,0,0,0,0,1,1946 - 1950,8
"GAZİANTEP
",Aşir ATLI (Aşirpaşa ATLI),CHP,1881,0,0,0,0,0,1,1,1946 - 1950,8
"GAZİANTEP
",Cemil Sait BARLAS(Mehmet Cemil BARLAS),CHP,1905,0,0,0,0,0,1,1,1946 - 1950,8
"GAZİANTEP
",Muzafer CANBOLAT [Muzafer CANBULAT (CANBOLAT)],CHP,1907,0,0,0,0,0,0,1,1946 - 1950,8
"GAZİANTEP
",Bekir KALELİ (Bekir Sıtkı KALELİ),CHP,1900,0,0,0,0,0,1,1,1946 - 1950,8
"GAZİANTEP
",Abdurrahman MELEK,CHP,1896,0,0,1,0,0,0,1,1946 - 1950,8
"GİRESUN
",Münir AKKAYA62 (Ahmet Münir AKKAYA),CHP,1872,0,0,0,0,0,1,0,1946 - 1950,8
"GİRESUN
",Celâl Esat ARSEVEN (Mehmet Celâlettin ARSEVEN),CHP,1876,0,0,0,0,0,1,0,1946 - 1950,8
"GİRESUN
",Eşref DİZDAR (Mahmut Eşref DİZDAR) ,CHP,1883,0,0,0,0,0,1,0,1946 - 1950,8
"GİRESUN
",Tevfik EKMEN,CHP,1895,0,0,0,0,0,0,0,1946 - 1950,8
"GİRESUN
",Kâzım OKAY64 (Musa Kâzım OKAY),CHP,1892,0,0,0,0,0,1,0,1946 - 1950,8
"GİRESUN
",İsmail SABUNCU,CHP,1891,0,0,0,0,0,0,0,1946 - 1950,8
"GİRESUN
",Ahmet ULUS,CHP,1893,0,0,0,0,0,0,0,1946 - 1950,8
"GİRESUN
",Fikret YÜZATLI69[Mustafa Fikret YÜZATLI (ATLI)],CHP,1898,0,0,0,0,0,0,0,1946 - 1950,8
"GİRESUN
",Galip Kenan ZAİMOĞLU(Ali Galip ZAİMOĞLU),CHP,1902,0,1,0,0,0,1,1,1946 - 1950,8
"GÜMÜŞHANE
",Hasan Fehmi ATAÇ70 (Hasan ATAÇ),CHP,1879,0,0,0,0,0,0,0,1946 - 1950,8
"GÜMÜŞHANE
",Şevket ERDOĞAN71(Mehmet Şevket ERDOĞAN),CHP,1882,0,0,0,0,0,1,0,1946 - 1950,8
"GÜMÜŞHANE
",Şükrü SÖKMENSÜER (İbrahim Şükrü SÖKMENSÜER),CHP,1890,0,0,0,0,0,0,0,1946 - 1950,8
"GÜMÜŞHANE
",Edip Servet TÖR72 (Mustafa Edip TÖR),CHP,1881,0,0,0,0,0,1,0,1946 - 1950,8
"GÜMÜŞHANE
",Tahsin TÜZÜN (Hasan Tahsin TÜZÜN),CHP,1889,0,0,0,0,0,0,0,1946 - 1950,8
"GÜMÜŞHANE
",Ahmet Kemal VARINCA,CHP,1887,0,0,0,0,0,0,0,1946 - 1950,8
"HAKKÂRİ
",Selim SEVEN (Mehmet Selim SEVEN),CHP,1892,0,0,1,0,0,0,0,1946 - 1950,8
"HATAY
",Abdullah CİLLİ,CHP,1906,0,0,1,0,0,0,0,1946 - 1950,8
"HATAY
",Eyup DURUKAN (Eyüp DURUKAN),CHP,1882,0,1,0,0,0,1,1,1946 - 1950,8
"HATAY
",Hasan MURSALOĞLU,CHP,1903,0,0,0,0,0,0,0,1946 - 1950,8
"HATAY
",Abdülgani TÜRKMEN(Abdulgani TÜRKMEN),CHP,1882,0,0,1,0,0,0,0,1946 - 1950,8
"HATAY
",Suphi Bedir ULUÇ (Suphi ULUÇ),CHP,1900,0,0,1,0,0,0,0,1946 - 1950,8
"HATAY
",Rasim YURDMAN (Rasim YURTMAN),CHP,1889,0,0,0,0,0,1,0,1946 - 1950,8
"ISPARTA
",Kâzım AYDAR,CHP,1888,0,0,0,0,0,1,0,1946 - 1950,8
"ISPARTA
",Rifat GÜLLÜ (Mehmet Rıfat GÜLLÜ),CHP,1892,0,0,0,0,0,1,0,1946 - 1950,8
"ISPARTA
",Sait KÖKSAL (Mehmet Sait KÖKSAL),CHP,1910,0,0,0,0,0,0,0,1946 - 1950,8
"ISPARTA
",Kemal TURAN74[Ahmet Kemalettin TURAN (ÜNAL)],CHP,1896,0,0,0,0,0,1,0,1946 - 1950,8
"ISPARTA
",Şevki YALVAÇ (Mehmet Şevki YALVAÇ),CHP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"İÇEL
",Haydar ARSLAN75,DP - MDG - Bağımsız,1885,0,0,0,0,0,0,0,1946 - 1950,8
"İÇEL
",Halil ATALAY,DP,1901,0,0,0,0,0,0,0,1946 - 1950,8
"İÇEL
",Saim ERGENEKON (Mehmet Ali Saim ERGENEKON),DP,1899,0,0,0,0,0,0,0,1946 - 1950,8
"İÇEL
",Salih İNANKUR (Mehmet Salih İNANKUR),DP,1904,0,0,0,0,0,0,0,1946 - 1950,8
"İÇEL
",Refik KORALTAN78(Bekir Refik KORALTAN),DP,1889,0,0,0,0,0,0,1,1946 - 1950,8
"İÇEL
",Aziz KÖKSAL,DP,1895,0,0,0,0,0,1,0,1946 - 1950,8
"İÇEL
",Ali MENTEŞOĞLU,CHP,1903,0,0,0,0,0,1,0,1946 - 1950,8
"İÇEL
",Celal RAMAZANOĞLU (Celalettin RAMAZANOĞLU),DP,1896,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Salamon ADATO,DP,1894,0,1,0,0,0,1,1,1946 - 1950,8
"İSTANBUL
",Adnan ADIVAR79(Abdülhak Adnan ADIVAR),Bağımsız,1881,0,1,0,0,0,1,1,1946 - 1950,8
"İSTANBUL
",Enis AKAYGEN,DP - MP,1880,0,1,1,1,0,1,0,1946 - 1950,8
"İSTANBUL
",Ekrem AMAÇ (Mahmut Ekrem AMAÇ),CHP,1914,0,0,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Ali Rıza ARI,CHP,1894,0,0,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Cihat BABAN (Mustafa Cihat BABAN),Bağımsız,1911,0,0,0,0,0,1,1,1946 - 1950,8
"İSTANBUL
",Mahmut Celâl BAYAR80(Mahmut Celalettin BAYAR),DP,1883,0,0,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Sadi BEKTER (Mehmet Sadi BEKTER),CHP,1907,0,1,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Refet BELE81 (İbrahim Refet BELE),CHP,1881,0,0,0,0,0,0,1,1946 - 1950,8
"İSTANBUL
",Münip BERKAN (Abdurrahman Münip BERKAN),DP,1884,0,0,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Fevzi ÇAKMAK82 (Mustafa Fevzi ÇAKMAK),Bağımsız - MP,1876,0,1,0,0,0,0,1,1946 - 1950,8
"İSTANBUL
",Faruk Nafiz ÇAMLIBEL (Ahmet Faruk ÇAMLIBEL),DP,1897,0,0,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Fuat Hulusi DEMİRELLİ (Fuat DEMİRELLİ),DP,1877,0,1,1,1,0,1,1,1946 - 1950,8
"İSTANBUL
",Nikola FAKAÇELLİ84,CHP,1906,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Mekki Hikmet GELENBEĞ(Mehmet Mekki GELENBEĞ),CHP,1891,0,0,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Kâzım KARABEKİR  (Kazım Karabekir KARABEKİR),CHP,1882,0,0,0,0,0,1,1,1946 - 1950,8
"İSTANBUL
",Vasil KONOS85,DP,1880,0,1,0,0,0,1,1,1946 - 1950,8
"İSTANBUL
",Osman Nuri KÖNİ,DP - MP,1884,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Fuat KÖPRÜLÜ (Mehmet Fuat KÖPRÜLÜ),DP,1890,0,0,1,1,0,1,0,1946 - 1950,8
"İSTANBUL
",Burhan Cahit MORKAYA86,DP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Atıf ÖDÜL (Osman Atıf ÖDÜL),CHP,1898,0,0,0,0,0,0,1,1946 - 1950,8
"İSTANBUL
",Mim Kemal ÖKE (Kemalettin ÖKE),CHP,1884,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Akil Muhtar ÖZDEN (Mehmet Akil Muhtar ÖZDEN),CHP,1878,0,1,0,0,0,1,1,1946 - 1950,8
"İSTANBUL
",Recep PEKER87 (Mehmet Recep PEKER),CHP,1887,0,0,0,0,0,0,1,1946 - 1950,8
"İSTANBUL
",Ahmet Kemal SİLİVRİLİ,DP - MDG - Bağımsız,1892,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Zeki Rıza SPOREL (Mehmed Zeki SPOREL),DP,1898,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Hamdullah Suphi TANRIÖVER,CHP - Bağımsız,1885,0,0,0,0,0,0,0,1946 - 1950,8
"İSTANBUL
",Cemil Cahit TOYDEMİR (Cemil TOYDEMİR),CHP,1883,0,0,1,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Hüseyin Cahit YALÇIN,CHP,1877,0,1,0,0,0,1,0,1946 - 1950,8
"İSTANBUL
",Senihi YÜRÜTEN(Mehmet Senihi YÜRÜTEN),DP,1894,0,0,0,0,0,0,0,1946 - 1950,8
"İZMİR
",Şevket ADALAN (Hasan Şevket ADALAN),CHP,1901,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Benal Nevzat ARIMAN88(Benal Zübeyde ARIMAN),CHP,1903,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Münir BİRSEL (Mustafa Münir BİRSEL),CHP,1897,0,1,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Hüseyin Hulki CURA ,CHP,1893,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Latife Bekir ÇEYREKBAŞI89,CHP,1901,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Esat ÇINAR (Mehmet Esat ÇINAR),CHP,1894,0,0,0,0,0,0,0,1946 - 1950,8
"İZMİR
",Sedat DİKMEN (Hüseyin Sedat DİKMEN),CHP,1907,0,1,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Sami GÜLCÜOĞLU (Hüseyin Sami GÜLCÜOĞLU),CHP,1906,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Atıf İNAN (Ahmet Atıf İNAN),CHP,1895,0,0,0,0,0,0,1,1946 - 1950,8
"İZMİR
",Rahmi KÖKEN (Mustafa Rahmi KÖKEN),CHP,1881,0,0,0,0,0,0,0,1946 - 1950,8
"İZMİR
",Sait ODYAK (Mehmet Sait ODYAK),CHP,1903,0,1,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Ekrem ORAN (Hüseyin Ekrem ORAN) ,CHP,1890,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Haydar Rüştü ÖKTEM92(Ali Haydar ÖKTEM),CHP,1885,0,0,0,0,0,0,0,1946 - 1950,8
"İZMİR
",Kâmran ÖRS (Cemalettin Kâmran ÖRS),CHP,1898,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Şükrü SARACOĞLU93(Mehmet Şükrü SARAÇOĞLU),CHP,1886,0,0,0,0,0,1,0,1946 - 1950,8
"İZMİR
",Hasan Âli YÜCEL,CHP,1897,0,0,0,0,0,1,0,1946 - 1950,8
"KARS
",Fevzi AKTAŞ,CHP,1912,0,0,0,0,0,0,0,1946 - 1950,8
"KARS
",Mehmet BAHADIR (Mehmet Rüstem BAHADIR),CHP,1891,0,0,0,0,0,0,0,1946 - 1950,8
"KARS
",Akif EYİDOĞAN (Ali Akif EYİDOĞAN),CHP,1895,0,0,0,0,0,0,1,1946 - 1950,8
"KARS
",Aziz Samih İLTER94 (Aziz İLTER),CHP,1877,0,0,0,0,0,0,0,1946 - 1950,8
"KARS
",Şerafettin KARACAN (Mehmet Şerafettin KARACAN),CHP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"KARS
",Esat OKTAY,CHP,1887,0,0,0,0,0,1,1,1946 - 1950,8
"KARS
",Zihni ORHON,CHP,1883,0,0,0,0,0,0,0,1946 - 1950,8
"KARS
",Abdurrahman SÜRMEN96(Alay Abdurrahman AZİZAĞAOĞLU),CHP,1907,0,0,0,0,0,0,0,1946 - 1950,8
"KARS
",Tezer TAŞKIRAN,CHP,1907,0,1,0,0,0,1,1,1946 - 1950,8
"KARS
",Hüsamettin TUGAÇ (Ahmet Hüsamettin TUGAÇ),CHP,1889,0,0,0,1,0,1,0,1946 - 1950,8
"KASTAMONU
",Muza’er AKALIN (Mahmut Muza’er AKALIN),CHP,1902,0,0,0,0,0,1,0,1946 - 1950,8
"KASTAMONU
",Abdullah ALPTOĞAN(Hüseyin ALPDOGAN),CHP,1878,0,0,0,0,0,0,0,1946 - 1950,8
"KASTAMONU
",Cemil ATAY,CHP,1890,0,0,0,0,1,1,0,1946 - 1950,8
"KASTAMONU
",Tahsin COŞKAN98 (Yasin Tahsin COŞKON),CHP,1890,0,0,0,0,0,1,0,1946 - 1950,8
"KASTAMONU
",Hamdi ÇELEN (Ahmet Hamdi ÇELEN),CHP,1892,0,0,0,0,0,0,0,1946 - 1950,8
"KASTAMONU
",Hilmi ÇORUK[Ahmet Hilmi CORUK (ÇORUK)],CHP,1888,0,0,0,0,0,0,0,1946 - 1950,8
"KASTAMONU
",Fahri ECEVİT (Mehmet Fahrettin ECEVİT),CHP,1895,0,0,0,0,0,0,0,1946 - 1950,8
"KASTAMONU
",Fethi MAĞARA (Mehmet Fethi MAĞARA),CHP,1883,0,0,0,0,0,0,0,1946 - 1950,8
"KASTAMONU
",Ziya ORBAY99,CHP,1880,0,0,0,0,0,0,0,1946 - 1950,8
"KASTAMONU
",Adil TOKÖZLÜ (Mehmet Adil TOKÖZLÜ),CHP,1900,0,0,0,0,0,1,0,1946 - 1950,8
"KASTAMONU
",Baki TÜMTÜRK (Abdülbaki Ahmet Ziyaettin TÜMTÜRK),CHP,1896,0,0,0,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Fikri APAYDIN (Bekir Fikri APAYDIN),DP,1905,0,0,0,0,0,1,0,1946 - 1950,8
"KAYSERİ
",Salih AVGIN (Salih AVGİN),CHP,1879,0,0,0,0,0,1,0,1946 - 1950,8
"KAYSERİ
",Sait Azmi FEYZİOĞLU100 (Sait FEYZİOĞLU),CHP,1889,0,0,0,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Kamil GÜNDEŞ,DP,1912,0,0,0,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Reşit ÖZSOY102 (Mustafa Reşit ÖZSOY),CHP,1885,0,0,0,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Faik SELER,CHP,1869,0,0,1,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Ömer TAŞÇIOĞLU (Ömer Ağa TAŞÇIOĞLU),CHP,1887,0,0,0,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Reşit TURGUT (Mehmet Reşit TURGUT),DP,1900,0,0,0,0,0,0,0,1946 - 1950,8
"KAYSERİ
",Hayrullah ÜRKÜN,CHP,1900,0,0,0,0,0,0,0,1946 - 1950,8
"KIRKLARELİ
",Zühtü AKIN,CHP,1900,0,0,0,0,0,0,0,1946 - 1950,8
"KIRKLARELİ
",Kemal DOĞAN (Mehmet Kemal DOĞAN),CHP,1879,0,0,0,0,0,0,0,1946 - 1950,8
"KIRKLARELİ
",Nafi Atuf KANSU,CHP,1890,0,1,1,0,0,1,0,1946 - 1950,8
"KIRKLARELİ
",Şevket ÖDÜL107 (Şefket ÖDÜL),CHP,1885,0,0,1,1,0,0,0,1946 - 1950,8
"KIRKLARELİ
",Fuat UMAY,CHP,1885,0,0,0,0,0,1,0,1946 - 1950,8
"KIRŞEHİR
",İsmail Hakkı BALTACIOĞLU,CHP,1887,0,1,0,0,0,1,0,1946 - 1950,8
